100,20
99,20
99,20
99,20
99,20
99,20
99,20
99,20
99,20
99,20
99,21
99,21
99,21
99,21
99,21
99,21
99,21
99,21
99,21
99,21
99,22
99,22
99,22
99,22
99,22
99,22
99,22
99,22
99,22
99,23
99,23
99,23
99,23
99,23
99,23
99,23
99,23
99,23
99,23
99,24
99,24
99,24
99,24
99,24
99,24
99,24
99,24
99,24
99,24
99,25
99,25
99,25
99,25
99,25
99,25
99,25
99,25
99,25
99,26
99,26
99,26
99,26
99,26
99,26
99,26
99,26
99,26
99,26
99,27
99,27
99,27
99,27
99,27
99,27
99,27
99,27
98,27
98,27
98,28
98,28
98,28
98,28
98,28
98,28
98,28
98,28
98,28
98,28
98,29
98,29
98,29
98,29
98,29
98,29
98,29
98,29
98,29
98,29
98,29
98,30
98,30
98,30
98,30
98,30
98,30
98,30
98,30
98,30
97,30
97,31
97,31
97,31
97,31
97,31
97,31
97,31
97,31
97,31
97,31
97,31
97,32
97,32
97,32
97,32
97,32
97,32
97,32
97,32
97,32
97,32
97,32
97,33
97,33
96,33
96,33
96,33
96,33
96,33
96,33
96,33
96,33
96,33
96,34
96,34
96,34
96,34
96,34
96,34
96,34
96,34
96,34
96,34
96,34
96,34
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,35
95,36
95,36
95,36
95,36
95,36
95,36
95,36
94,36
94,36
94,36
94,36
94,36
94,36
94,37
94,37
94,37
94,37
94,37
94,37
94,37
94,37
94,37
94,37
94,37
93,37
93,37
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
93,38
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
92,39
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
91,40
90,40
90,40
90,41
90,41
90,41
90,41
90,41
90,41
90,41
90,41
90,41
90,41
90,41
90,41
89,41
89,41
89,41
89,41
89,41
89,41
89,41
89,42
89,42
89,42
89,42
89,42
89,42
89,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
88,42
87,42
87,42
87,43
87,43
87,43
87,43
87,43
87,43
87,43
87,43
87,43
87,43
87,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
86,43
85,43
85,43
85,43
85,43
85,43
85,44
85,44
85,44
85,44
85,44
85,44
85,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
84,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
83,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
82,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
81,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
80,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
79,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
78,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
77,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
76,44
75,44
75,44
75,44
75,44
75,44
75,44
75,44
75,43
75,43
75,43
75,43
75,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
74,43
73,43
73,43
73,43
73,43
73,43
73,43
73,43
73,43
73,43
73,43
73,42
73,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
72,42
71,42
71,42
71,42
71,42
71,42
71,42
71,41
71,41
71,41
71,41
71,41
71,41
71,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,41
70,40
70,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
69,40
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
68,39
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,38
67,37
67,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,37
66,36
66,36
66,36
66,36
66,36
66,36
65,36
65,36
65,36
65,36
65,36
65,36
65,35
65,35
65,35
65,35
65,35
65,35
65,35
65,35
65,35
65,35
65,35
65,35
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,34
64,33
64,33
64,33
64,33
64,33
64,33
64,33
64,33
64,33
64,33
63,33
63,33
63,32
63,32
63,32
63,32
63,32
63,32
63,32
63,32
63,32
63,32
63,32
63,31
63,31
63,31
63,31
63,31
63,31
63,31
63,31
63,31
63,31
63,30
62,30
62,30
62,30
62,30
62,30
62,30
62,30
62,30
62,30
62,30
62,29
62,29
62,29
62,29
62,29
62,29
62,29
62,29
62,29
62,29
62,28
62,28
62,28
62,28
62,28
62,28
62,28
62,28
62,28
62,28
62,27
62,27
61,27
61,27
61,27
61,27
61,27
61,27
61,27
61,27
61,26
61,26
61,26
61,26
61,26
61,26
61,26
61,26
61,26
61,26
61,25
61,25
61,25
61,25
61,25
61,25
61,25
61,25
61,25
61,25
61,24
61,24
61,24
61,24
61,24
61,24
61,24
61,24
61,24
61,24
61,23
61,23
61,23
61,23
61,23
61,23
61,23
61,23
61,23
61,22
61,22
61,22
61,22
61,22
61,22
61,22
61,22
61,22
61,22
61,21
61,21
61,21
61,21
61,21
61,21
61,21
61,21
61,21
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,20
61,19
61,19
61,19
61,19
61,19
61,19
61,19
61,19
61,19
61,18
61,18
61,18
61,18
61,18
61,18
61,18
61,18
61,18
61,18
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,17
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,16
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,15
61,14
61,14
61,14
61,14
61,14
61,14
61,14
61,14
61,14
61,14
61,13
61,13
61,13
61,13
61,13
61,13
61,13
61,13
62,13
62,13
62,12
62,12
62,12
62,12
62,12
62,12
62,12
62,12
62,12
62,12
62,11
62,11
62,11
62,11
62,11
62,11
62,11
62,11
62,11
62,11
62,10
62,10
62,10
62,10
62,10
62,10
62,10
62,10
62,10
62,10
63,10
63,9
63,9
63,9
63,9
63,9
63,9
63,9
63,9
63,9
63,9
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,8
63,7
63,7
64,7
64,7
64,7
64,7
64,7
64,7
64,7
64,7
64,7
64,7
64,6
64,6
64,6
64,6
64,6
64,6
64,6
64,6
64,6
64,6
64,6
64,6
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,5
65,4
65,4
65,4
65,4
65,4
65,4
66,4
66,4
66,4
66,4
66,4
66,4
66,3
66,3
66,3
66,3
66,3
66,3
66,3
66,3
66,3
66,3
66,3
66,3
67,3
67,3
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
67,2
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
68,1
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
69,0
70,0
70,0
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
70,-1
71,-1
71,-1
71,-1
71,-1
71,-1
71,-1
71,-1
71,-2
71,-2
71,-2
71,-2
71,-2
71,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
72,-2
73,-2
73,-2
73,-3
73,-3
73,-3
73,-3
73,-3
73,-3
73,-3
73,-3
73,-3
73,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
74,-3
75,-3
75,-3
75,-3
75,-3
75,-3
75,-4
75,-4
75,-4
75,-4
75,-4
75,-4
75,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
76,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
77,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
78,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
79,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
80,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
81,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
82,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
83,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
84,-4
85,-4
85,-4
85,-4
85,-4
85,-4
85,-4
85,-4
85,-3
85,-3
85,-3
85,-3
85,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
86,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-3
87,-2
87,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
88,-2
89,-2
89,-2
89,-2
89,-2
89,-2
89,-2
89,-2
89,-1
89,-1
89,-1
89,-1
89,-1
89,-1
89,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,-1
90,0
90,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
91,0
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
92,1
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,2
93,3
93,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,3
94,4
94,4
94,4
94,4
94,4
94,4
95,4
95,4
95,4
95,4
95,4
95,4
95,4
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
95,5
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,6
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,7
96,7
97,7
97,7
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,8
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,9
97,10
98,10
98,10
98,10
98,10
98,10
98,10
98,10
98,10
98,10
98,11
98,11
98,11
98,11
98,11
98,11
98,11
98,11
98,11
98,11
98,11
98,12
98,12
98,12
98,12
98,12
98,12
98,12
98,12
98,12
98,12
98,13
98,13
99,13
99,13
99,13
99,13
99,13
99,13
99,13
99,13
99,14
99,14
99,14
99,14
99,14
99,14
99,14
99,14
99,14
99,14
99,15
99,15
99,15
99,15
99,15
99,15
99,15
99,15
99,15
99,16
99,16
99,16
99,16
99,16
99,16
99,16
99,16
99,16
99,16
99,17
99,17
99,17
99,17
99,17
99,17
99,17
99,17
99,17
99,17
99,18
99,18
99,18
99,18
99,18
99,18
99,18
99,18
99,18
99,19
99,19
99,19
99,19
99,19
99,19
99,19
99,19
99,19
99,19
99,20
99,20
99,20
99,20
99,20
99,20
99,20
99,20
99,20
100,20
